nom_entrepot,date,temperature,humidite
Zone Tanger Med,2025-06-12 01:00:00,4.86,79.86
Zone Tanger Med,2025-06-12 02:00:00,4.85,83.45
Zone Tanger Med,2025-06-12 03:00:00,5.27,86.5
Zone Tanger Med,2025-06-12 04:00:00,4.39,84.95
Zone Tanger Med,2025-06-12 05:00:00,4.56,80.28
Zone Tanger Med,2025-06-12 06:00:00,4.52,82.29
Zone Tanger Med,2025-06-12 07:00:00,4.68,85.81
Zone Tanger Med,2025-06-12 08:00:00,5.66,83.31
Zone Tanger Med,2025-06-12 09:00:00,4.67,84.53
Zone Tanger Med,2025-06-12 10:00:00,4.31,83.63
Zone Tanger Med,2025-06-12 11:00:00,4.19,82.19
Zone Tanger Med,2025-06-12 12:00:00,5.16,81.83
Zone Tanger Med,2025-06-12 13:00:00,4.31,78.97
Zone Tanger Med,2025-06-12 14:00:00,4.92,80.09
Zone Tanger Med,2025-06-12 15:00:00,4.39,79.75
Zone Tanger Med,2025-06-12 16:00:00,4.15,81.12
Zone Tanger Med,2025-06-12 17:00:00,4.9,82.25
Zone Tanger Med,2025-06-12 18:00:00,4.41,81.73
Zone Tanger Med,2025-06-12 19:00:00,4.83,82.54
Zone Tanger Med,2025-06-12 20:00:00,4.86,83.66
Zone Tanger Med,2025-06-12 21:00:00,4.88,80.96
Zone Tanger Med,2025-06-12 22:00:00,4.56,83.84
Zone Tanger Med,2025-06-12 23:00:00,4.94,84.85
Zone Tanger Med,2025-06-13 00:00:00,4.3,83.04
Zone Tanger Med,2025-06-13 01:00:00,3.68,80.64
Zone Tanger Med,2025-06-13 02:00:00,4.95,84.37
Zone Tanger Med,2025-06-13 03:00:00,4.73,83.21
Zone Tanger Med,2025-06-13 04:00:00,4.42,83.55
Zone Tanger Med,2025-06-13 05:00:00,4.08,85.84
Zone Tanger Med,2025-06-13 06:00:00,3.85,83.77
Zone Tanger Med,2025-06-13 07:00:00,4.69,85.94
Zone Tanger Med,2025-06-13 08:00:00,5.33,81.63
Zone Tanger Med,2025-06-13 09:00:00,4.62,80.92
Zone Tanger Med,2025-06-13 10:00:00,4.53,84.87
Zone Tanger Med,2025-06-13 11:00:00,4.66,79.54
Zone Tanger Med,2025-06-13 12:00:00,5.54,86.72
Zone Tanger Med,2025-06-13 13:00:00,4.97,85.25
Zone Tanger Med,2025-06-13 14:00:00,4.3,82.22
Zone Tanger Med,2025-06-13 15:00:00,4.69,85.0
Zone Tanger Med,2025-06-13 16:00:00,4.81,83.66
Zone Tanger Med,2025-06-13 17:00:00,4.25,78.77
Zone Tanger Med,2025-06-13 18:00:00,4.98,79.96
Zone Tanger Med,2025-06-13 19:00:00,4.35,82.71
Zone Tanger Med,2025-06-13 20:00:00,4.07,82.4
Zone Tanger Med,2025-06-13 21:00:00,4.71,85.27
Zone Tanger Med,2025-06-13 22:00:00,4.65,82.76
Zone Tanger Med,2025-06-13 23:00:00,4.68,78.83
Zone Tanger Med,2025-06-14 00:00:00,4.38,80.64
Zone Tanger Med,2025-06-14 01:00:00,4.43,83.86
Zone Tanger Med,2025-06-14 02:00:00,5.13,77.44
Zone Tanger Med,2025-06-14 03:00:00,4.86,78.47
Zone Tanger Med,2025-06-14 04:00:00,4.3,81.07
Zone Tanger Med,2025-06-14 05:00:00,3.9,84.32
Zone Tanger Med,2025-06-14 06:00:00,4.32,81.46
Zone Tanger Med,2025-06-14 07:00:00,4.75,83.15
Zone Tanger Med,2025-06-14 08:00:00,4.43,82.01
Zone Tanger Med,2025-06-14 09:00:00,4.4,81.65
Zone Tanger Med,2025-06-14 10:00:00,4.45,80.37
Zone Tanger Med,2025-06-14 11:00:00,4.66,84.1
Zone Tanger Med,2025-06-14 12:00:00,5.0,78.86
Zone Tanger Med,2025-06-14 13:00:00,4.69,81.42
Zone Tanger Med,2025-06-14 14:00:00,4.71,84.87
Zone Tanger Med,2025-06-14 15:00:00,4.6,80.09
Zone Tanger Med,2025-06-14 16:00:00,4.49,78.11
Zone Tanger Med,2025-06-14 17:00:00,10.05,76.71
Zone Tanger Med,2025-06-14 18:00:00,4.99,83.67
Zone Tanger Med,2025-06-14 19:00:00,5.51,83.83
Zone Tanger Med,2025-06-14 20:00:00,4.94,81.14
Zone Tanger Med,2025-06-14 21:00:00,4.5,78.82
Zone Tanger Med,2025-06-14 22:00:00,4.33,81.63
Zone Tanger Med,2025-06-14 23:00:00,5.08,84.95
Zone Tanger Med,2025-06-15 00:00:00,4.37,78.83
Zone Tanger Med,2025-06-15 01:00:00,5.02,84.65
Zone Tanger Med,2025-06-15 02:00:00,4.39,77.76
Zone Tanger Med,2025-06-15 03:00:00,4.84,79.16
Zone Tanger Med,2025-06-15 04:00:00,4.28,82.27
Zone Tanger Med,2025-06-15 05:00:00,5.01,84.37
Zone Tanger Med,2025-06-15 06:00:00,4.21,85.68
Zone Tanger Med,2025-06-15 07:00:00,4.81,84.48
Zone Tanger Med,2025-06-15 08:00:00,4.62,85.88
Zone Tanger Med,2025-06-15 09:00:00,4.74,82.46
Zone Tanger Med,2025-06-15 10:00:00,4.54,80.45
Zone Tanger Med,2025-06-15 11:00:00,4.54,84.96
Zone Tanger Med,2025-06-15 12:00:00,4.77,85.41
Zone Tanger Med,2025-06-15 13:00:00,4.3,84.33
Zone Tanger Med,2025-06-15 14:00:00,4.3,83.53
Zone Tanger Med,2025-06-15 15:00:00,4.56,85.48
Zone Tanger Med,2025-06-15 16:00:00,4.55,82.85
Zone Tanger Med,2025-06-15 17:00:00,4.31,81.95
Zone Tanger Med,2025-06-15 18:00:00,5.08,83.81
Zone Tanger Med,2025-06-15 19:00:00,4.58,83.19
Zone Tanger Med,2025-06-15 20:00:00,4.62,84.21
Zone Tanger Med,2025-06-15 21:00:00,4.18,81.67
Zone Tanger Med,2025-06-15 22:00:00,5.54,84.27
Zone Tanger Med,2025-06-15 23:00:00,5.68,84.14
Zone Tanger Med,2025-06-16 00:00:00,4.4,82.53
Zone Tanger Med,2025-06-16 01:00:00,5.2,80.12
Zone Tanger Med,2025-06-16 02:00:00,4.68,85.1
Zone Tanger Med,2025-06-16 03:00:00,5.36,78.98
Zone Tanger Med,2025-06-16 04:00:00,4.85,79.61
Zone Tanger Med,2025-06-16 05:00:00,4.76,82.42
Zone Tanger Med,2025-06-16 06:00:00,3.72,75.73
Zone Tanger Med,2025-06-16 07:00:00,4.36,85.86
Zone Tanger Med,2025-06-16 08:00:00,4.73,82.04
Zone Tanger Med,2025-06-16 09:00:00,4.8,85.85
Zone Tanger Med,2025-06-16 10:00:00,4.23,86.51
Zone Tanger Med,2025-06-16 11:00:00,4.43,81.61
Zone Tanger Med,2025-06-16 12:00:00,4.94,85.37
Zone Tanger Med,2025-06-16 13:00:00,4.17,79.35
Zone Tanger Med,2025-06-16 14:00:00,4.77,83.08
Zone Tanger Med,2025-06-16 15:00:00,5.22,80.82
Zone Tanger Med,2025-06-16 16:00:00,4.88,83.74
Zone Tanger Med,2025-06-16 17:00:00,4.86,84.21
Zone Tanger Med,2025-06-16 18:00:00,3.92,81.6
Zone Tanger Med,2025-06-16 19:00:00,4.4,83.36
Zone Tanger Med,2025-06-16 20:00:00,5.55,84.36
Zone Tanger Med,2025-06-16 21:00:00,9.49,82.47
Zone Tanger Med,2025-06-16 22:00:00,5.23,88.35
Zone Tanger Med,2025-06-16 23:00:00,4.48,81.66
Zone Tanger Med,2025-06-17 00:00:00,4.62,86.14
Zone Tanger Med,2025-06-17 01:00:00,4.93,84.86
Zone Tanger Med,2025-06-17 02:00:00,4.77,77.35
Zone Tanger Med,2025-06-17 03:00:00,4.88,85.73
Zone Tanger Med,2025-06-17 04:00:00,4.4,84.68
Zone Tanger Med,2025-06-17 05:00:00,4.28,82.29
Zone Tanger Med,2025-06-17 06:00:00,4.38,82.92
Zone Tanger Med,2025-06-17 07:00:00,4.52,83.23
Zone Tanger Med,2025-06-17 08:00:00,4.64,85.44
Zone Tanger Med,2025-06-17 09:00:00,5.15,80.97
Zone Tanger Med,2025-06-17 10:00:00,4.77,85.97
Zone Tanger Med,2025-06-17 11:00:00,4.93,79.29
Zone Tanger Med,2025-06-17 12:00:00,4.79,77.6
Zone Tanger Med,2025-06-17 13:00:00,4.29,83.48
Zone Tanger Med,2025-06-17 14:00:00,4.74,85.15
Zone Tanger Med,2025-06-17 15:00:00,4.79,81.55
Zone Tanger Med,2025-06-17 16:00:00,5.04,76.34
Zone Tanger Med,2025-06-17 17:00:00,4.31,78.27
Zone Tanger Med,2025-06-17 18:00:00,3.92,83.09
Zone Tanger Med,2025-06-17 19:00:00,4.81,81.97
Zone Tanger Med,2025-06-17 20:00:00,4.88,85.21
Zone Tanger Med,2025-06-17 21:00:00,4.67,82.18
Zone Tanger Med,2025-06-17 22:00:00,4.75,80.15
Zone Tanger Med,2025-06-17 23:00:00,5.09,82.77
Zone Tanger Med,2025-06-18 00:00:00,4.56,84.54
Zone Tanger Med,2025-06-18 01:00:00,4.63,85.38
Zone Tanger Med,2025-06-18 02:00:00,4.77,81.72
Zone Tanger Med,2025-06-18 03:00:00,4.26,82.17
Zone Tanger Med,2025-06-18 04:00:00,4.68,83.95
Zone Tanger Med,2025-06-18 05:00:00,4.72,80.13
Zone Tanger Med,2025-06-18 06:00:00,5.4,83.84
Zone Tanger Med,2025-06-18 07:00:00,4.63,81.42
Zone Tanger Med,2025-06-18 08:00:00,4.83,81.81
Zone Tanger Med,2025-06-18 09:00:00,5.11,82.01
Zone Tanger Med,2025-06-18 10:00:00,4.41,82.32
Zone Tanger Med,2025-06-18 11:00:00,5.3,86.78
Zone Tanger Med,2025-06-18 12:00:00,5.45,80.83
Zone Tanger Med,2025-06-18 13:00:00,4.74,80.96
Zone Tanger Med,2025-06-18 14:00:00,4.53,85.62
Zone Tanger Med,2025-06-18 15:00:00,5.4,83.11
Zone Tanger Med,2025-06-18 16:00:00,5.07,83.92
Zone Tanger Med,2025-06-18 17:00:00,4.78,79.42
Zone Tanger Med,2025-06-18 18:00:00,5.32,82.62
Zone Tanger Med,2025-06-18 19:00:00,5.28,84.03
Zone Tanger Med,2025-06-18 20:00:00,4.62,80.31
Zone Tanger Med,2025-06-18 21:00:00,4.85,83.57
Zone Tanger Med,2025-06-18 22:00:00,4.99,81.49
Zone Tanger Med,2025-06-18 23:00:00,4.77,80.39
Zone Tanger Med,2025-06-19 00:00:00,4.2,84.53
Zone Tanger Med,2025-06-19 01:00:00,4.38,84.84
Zone Tanger Med,2025-06-19 02:00:00,4.21,82.32
Zone Tanger Med,2025-06-19 03:00:00,4.95,83.13
Zone Tanger Med,2025-06-19 04:00:00,4.28,85.31
Zone Tanger Med,2025-06-19 05:00:00,4.84,81.01
Zone Tanger Med,2025-06-19 06:00:00,5.49,82.87
Zone Tanger Med,2025-06-19 07:00:00,5.33,81.03
Zone Tanger Med,2025-06-19 08:00:00,4.03,79.45
Zone Tanger Med,2025-06-19 09:00:00,4.25,81.01
Zone Tanger Med,2025-06-19 10:00:00,4.45,79.19
Zone Tanger Med,2025-06-19 11:00:00,4.29,83.06
Zone Tanger Med,2025-06-19 12:00:00,4.1,80.07
Zone Tanger Med,2025-06-19 13:00:00,4.76,78.51
Zone Tanger Med,2025-06-19 14:00:00,5.05,83.86
Zone Tanger Med,2025-06-19 15:00:00,5.15,83.69
Zone Tanger Med,2025-06-19 16:00:00,4.58,81.17
Zone Tanger Med,2025-06-19 17:00:00,4.66,83.76
Zone Tanger Med,2025-06-19 18:00:00,4.91,79.98
Zone Tanger Med,2025-06-19 19:00:00,4.72,81.07
Zone Tanger Med,2025-06-19 20:00:00,5.09,83.02
Zone Tanger Med,2025-06-19 21:00:00,4.94,84.58
Zone Tanger Med,2025-06-19 22:00:00,4.62,81.04
Zone Tanger Med,2025-06-19 23:00:00,4.03,80.51
Zone Tanger Med,2025-06-20 00:00:00,5.37,84.46
Zone Tanger Med,2025-06-20 01:00:00,4.5,83.53
Zone Tanger Med,2025-06-20 02:00:00,4.91,82.37
Zone Tanger Med,2025-06-20 03:00:00,4.0,84.95
Zone Tanger Med,2025-06-20 04:00:00,4.77,86.87
Zone Tanger Med,2025-06-20 05:00:00,4.81,82.91
Zone Tanger Med,2025-06-20 06:00:00,4.83,80.53
Zone Tanger Med,2025-06-20 07:00:00,5.98,83.24
Zone Tanger Med,2025-06-20 08:00:00,4.52,79.95
Zone Tanger Med,2025-06-20 09:00:00,5.1,85.11
Zone Tanger Med,2025-06-20 10:00:00,4.98,80.25
Zone Tanger Med,2025-06-20 11:00:00,4.5,81.52
Zone Tanger Med,2025-06-20 12:00:00,5.1,79.91
Zone Tanger Med,2025-06-20 13:00:00,4.71,82.46
Zone Tanger Med,2025-06-20 14:00:00,5.13,82.54
Zone Tanger Med,2025-06-20 15:00:00,5.56,83.86
Zone Tanger Med,2025-06-20 16:00:00,4.84,82.3
Zone Tanger Med,2025-06-20 17:00:00,4.67,82.12
Zone Tanger Med,2025-06-20 18:00:00,5.2,80.57
Zone Tanger Med,2025-06-20 19:00:00,5.34,81.28
Zone Tanger Med,2025-06-20 20:00:00,4.43,78.52
Zone Tanger Med,2025-06-20 21:00:00,4.6,85.48
Zone Tanger Med,2025-06-20 22:00:00,5.05,81.76
Zone Tanger Med,2025-06-20 23:00:00,4.73,86.1
Zone Tanger Med,2025-06-21 00:00:00,4.4,81.7
Zone Tanger Med,2025-06-21 01:00:00,5.0,77.24
Zone Tanger Med,2025-06-21 02:00:00,5.05,80.87
Zone Tanger Med,2025-06-21 03:00:00,4.65,81.99
Zone Tanger Med,2025-06-21 04:00:00,4.81,82.16
Zone Tanger Med,2025-06-21 05:00:00,4.56,83.69
Zone Tanger Med,2025-06-21 06:00:00,4.35,82.43
Zone Tanger Med,2025-06-21 07:00:00,4.59,81.16
Zone Tanger Med,2025-06-21 08:00:00,4.82,79.71
Zone Tanger Med,2025-06-21 09:00:00,4.2,80.98
Zone Tanger Med,2025-06-21 10:00:00,4.62,83.51
Zone Tanger Med,2025-06-21 11:00:00,4.82,84.15
Zone Tanger Med,2025-06-21 12:00:00,5.27,80.32
Zone Tanger Med,2025-06-21 13:00:00,4.67,84.52
Zone Tanger Med,2025-06-21 14:00:00,4.29,83.42
Zone Tanger Med,2025-06-21 15:00:00,4.71,79.78
Zone Tanger Med,2025-06-21 16:00:00,4.57,82.62
Zone Tanger Med,2025-06-21 17:00:00,5.01,82.92
Zone Tanger Med,2025-06-21 18:00:00,4.66,79.34
Zone Tanger Med,2025-06-21 19:00:00,3.71,78.6
Zone Tanger Med,2025-06-21 20:00:00,6.27,83.18
Zone Tanger Med,2025-06-21 21:00:00,4.85,80.86
Zone Tanger Med,2025-06-21 22:00:00,4.83,85.78
Zone Tanger Med,2025-06-21 23:00:00,4.18,86.3
Zone Tanger Med,2025-06-22 00:00:00,4.21,83.18
Zone Tanger Med,2025-06-22 01:00:00,4.76,84.38
Zone Tanger Med,2025-06-22 02:00:00,4.93,79.44
Zone Tanger Med,2025-06-22 03:00:00,5.08,78.67
Zone Tanger Med,2025-06-22 04:00:00,4.89,81.65
Zone Tanger Med,2025-06-22 05:00:00,4.32,78.78
Zone Tanger Med,2025-06-22 06:00:00,3.8,82.77
Zone Tanger Med,2025-06-22 07:00:00,4.76,80.04
Zone Tanger Med,2025-06-22 08:00:00,4.59,82.48
Zone Tanger Med,2025-06-22 09:00:00,4.3,81.57
Zone Tanger Med,2025-06-22 10:00:00,5.13,83.59
Zone Tanger Med,2025-06-22 11:00:00,4.17,82.82
Zone Tanger Med,2025-06-22 12:00:00,5.05,80.99
Zone Tanger Med,2025-06-22 13:00:00,4.24,78.58
Zone Tanger Med,2025-06-22 14:00:00,4.86,82.41
Zone Tanger Med,2025-06-22 15:00:00,5.18,77.64
Zone Tanger Med,2025-06-22 16:00:00,4.67,85.12
Zone Tanger Med,2025-06-22 17:00:00,5.48,83.32
Zone Tanger Med,2025-06-22 18:00:00,5.57,84.11
Zone Tanger Med,2025-06-22 19:00:00,4.9,79.58
Zone Tanger Med,2025-06-22 20:00:00,5.02,82.89
Zone Tanger Med,2025-06-22 21:00:00,5.23,80.33
Zone Tanger Med,2025-06-22 22:00:00,5.03,82.37
Zone Tanger Med,2025-06-22 23:00:00,4.98,79.5
Zone Tanger Med,2025-06-23 00:00:00,4.6,81.79
Zone Tanger Med,2025-06-23 01:00:00,4.13,78.55
Zone Tanger Med,2025-06-23 02:00:00,4.25,81.6
Zone Tanger Med,2025-06-23 03:00:00,5.76,77.89
Zone Tanger Med,2025-06-23 04:00:00,4.94,86.37
Zone Tanger Med,2025-06-23 05:00:00,4.71,82.4
Zone Tanger Med,2025-06-23 06:00:00,5.32,82.01
Zone Tanger Med,2025-06-23 07:00:00,4.51,83.69
Zone Tanger Med,2025-06-23 08:00:00,5.05,78.75
Zone Tanger Med,2025-06-23 09:00:00,4.84,80.05
Zone Tanger Med,2025-06-23 10:00:00,5.0,83.33
Zone Tanger Med,2025-06-23 11:00:00,4.68,82.4
Zone Tanger Med,2025-06-23 12:00:00,4.43,80.2
Zone Tanger Med,2025-06-23 13:00:00,4.49,83.62
Zone Tanger Med,2025-06-23 14:00:00,4.5,82.76
Zone Tanger Med,2025-06-23 15:00:00,4.82,83.26
Zone Tanger Med,2025-06-23 16:00:00,4.2,82.97
Zone Tanger Med,2025-06-23 17:00:00,4.32,80.3
Zone Tanger Med,2025-06-23 18:00:00,4.87,81.81
Zone Tanger Med,2025-06-23 19:00:00,4.77,77.36
Zone Tanger Med,2025-06-23 20:00:00,4.9,80.72
Zone Tanger Med,2025-06-23 21:00:00,4.8,81.39
Zone Tanger Med,2025-06-23 22:00:00,5.83,83.57
Zone Tanger Med,2025-06-23 23:00:00,4.87,83.28
Zone Tanger Med,2025-06-24 00:00:00,4.67,80.12
Zone Tanger Med,2025-06-24 01:00:00,4.86,80.06
Zone Tanger Med,2025-06-24 02:00:00,5.23,85.27
Zone Tanger Med,2025-06-24 03:00:00,4.8,81.27
Zone Tanger Med,2025-06-24 04:00:00,5.1,82.29
Zone Tanger Med,2025-06-24 05:00:00,4.98,83.96
Zone Tanger Med,2025-06-24 06:00:00,4.71,81.8
Zone Tanger Med,2025-06-24 07:00:00,4.87,81.62
Zone Tanger Med,2025-06-24 08:00:00,5.47,81.21
Zone Tanger Med,2025-06-24 09:00:00,4.92,80.73
Zone Tanger Med,2025-06-24 10:00:00,4.43,82.36
Zone Tanger Med,2025-06-24 11:00:00,4.7,77.44
Zone Tanger Med,2025-06-24 12:00:00,3.98,81.1
Zone Tanger Med,2025-06-24 13:00:00,4.88,83.35
Zone Tanger Med,2025-06-24 14:00:00,5.35,83.06
Zone Tanger Med,2025-06-24 15:00:00,4.29,85.53
Zone Tanger Med,2025-06-24 16:00:00,4.89,84.09
Zone Tanger Med,2025-06-24 17:00:00,5.22,83.02
Zone Tanger Med,2025-06-24 18:00:00,5.27,82.07
Zone Tanger Med,2025-06-24 19:00:00,5.34,80.86
Zone Tanger Med,2025-06-24 20:00:00,4.08,83.26
Zone Tanger Med,2025-06-24 21:00:00,5.03,82.81
Zone Tanger Med,2025-06-24 22:00:00,4.23,81.06
Zone Tanger Med,2025-06-24 23:00:00,4.43,79.83
Zone Tanger Med,2025-06-25 00:00:00,5.16,81.87
Zone Tanger Med,2025-06-25 01:00:00,4.9,84.89
Zone Tanger Med,2025-06-25 02:00:00,5.13,82.28
Zone Tanger Med,2025-06-25 03:00:00,4.46,82.07
Zone Tanger Med,2025-06-25 04:00:00,5.43,83.06
Zone Tanger Med,2025-06-25 05:00:00,5.11,83.2
Zone Tanger Med,2025-06-25 06:00:00,5.19,82.62
Zone Tanger Med,2025-06-25 07:00:00,4.41,81.89
Zone Tanger Med,2025-06-25 08:00:00,5.31,80.73
Zone Tanger Med,2025-06-25 09:00:00,4.71,84.51
Zone Tanger Med,2025-06-25 10:00:00,4.59,80.93
Zone Tanger Med,2025-06-25 11:00:00,5.09,85.93
Zone Tanger Med,2025-06-25 12:00:00,5.07,82.39
Zone Tanger Med,2025-06-25 13:00:00,4.5,82.13
Zone Tanger Med,2025-06-25 14:00:00,5.66,83.9
Zone Tanger Med,2025-06-25 15:00:00,5.57,80.37
Zone Tanger Med,2025-06-25 16:00:00,5.08,83.43
Zone Tanger Med,2025-06-25 17:00:00,5.01,82.29
Zone Tanger Med,2025-06-25 18:00:00,4.97,83.03
Zone Tanger Med,2025-06-25 19:00:00,4.22,80.29
Zone Tanger Med,2025-06-25 20:00:00,4.89,80.27
Zone Tanger Med,2025-06-25 21:00:00,4.88,77.42
Zone Tanger Med,2025-06-25 22:00:00,4.61,80.86
Zone Tanger Med,2025-06-25 23:00:00,4.72,80.73
Zone Tanger Med,2025-06-26 00:00:00,3.89,80.33
Zone Tanger Med,2025-06-26 01:00:00,4.41,81.71
Zone Tanger Med,2025-06-26 02:00:00,5.22,82.16
Zone Tanger Med,2025-06-26 03:00:00,5.54,83.25
Zone Tanger Med,2025-06-26 04:00:00,4.47,83.41
Zone Tanger Med,2025-06-26 05:00:00,4.92,83.63
Zone Tanger Med,2025-06-26 06:00:00,5.29,83.73
Zone Tanger Med,2025-06-26 07:00:00,4.64,82.69
Zone Tanger Med,2025-06-26 08:00:00,5.12,82.14
Zone Tanger Med,2025-06-26 09:00:00,4.84,84.32
Zone Tanger Med,2025-06-26 10:00:00,5.33,83.73
Zone Tanger Med,2025-06-26 11:00:00,4.34,78.3
Zone Tanger Med,2025-06-26 12:00:00,4.41,81.57
Zone Tanger Med,2025-06-26 13:00:00,4.96,77.49
Zone Tanger Med,2025-06-26 14:00:00,4.89,77.44
Zone Tanger Med,2025-06-26 15:00:00,4.83,80.73
Zone Tanger Med,2025-06-26 16:00:00,5.08,81.68
Zone Tanger Med,2025-06-26 17:00:00,4.48,80.94
Zone Tanger Med,2025-06-26 18:00:00,4.31,77.56
Zone Tanger Med,2025-06-26 19:00:00,4.65,83.94
Zone Tanger Med,2025-06-26 20:00:00,4.7,80.23
Zone Tanger Med,2025-06-26 21:00:00,4.74,83.22
Zone Tanger Med,2025-06-26 22:00:00,5.36,80.3
Zone Tanger Med,2025-06-26 23:00:00,5.16,80.76
Zone Tanger Med,2025-06-27 00:00:00,5.07,83.08
Zone Tanger Med,2025-06-27 01:00:00,4.95,81.13
Zone Tanger Med,2025-06-27 02:00:00,4.68,82.43
Zone Tanger Med,2025-06-27 03:00:00,4.52,82.69
Zone Tanger Med,2025-06-27 04:00:00,4.38,78.43
Zone Tanger Med,2025-06-27 05:00:00,4.58,83.19
Zone Tanger Med,2025-06-27 06:00:00,4.84,79.66
Zone Tanger Med,2025-06-27 07:00:00,4.4,79.22
Zone Tanger Med,2025-06-27 08:00:00,4.93,80.18
Zone Tanger Med,2025-06-27 09:00:00,4.78,84.04
Zone Tanger Med,2025-06-27 10:00:00,4.7,78.0
Zone Tanger Med,2025-06-27 11:00:00,5.33,83.63
Zone Tanger Med,2025-06-27 12:00:00,3.88,82.85
Zone Tanger Med,2025-06-27 13:00:00,4.71,82.19
Zone Tanger Med,2025-06-27 14:00:00,3.92,82.62
Zone Tanger Med,2025-06-27 15:00:00,4.96,81.27
Zone Tanger Med,2025-06-27 16:00:00,5.17,83.71
Zone Tanger Med,2025-06-27 17:00:00,4.32,80.93
Zone Tanger Med,2025-06-27 18:00:00,4.38,77.94
Zone Tanger Med,2025-06-27 19:00:00,4.19,81.81
Zone Tanger Med,2025-06-27 20:00:00,4.89,84.0
Zone Tanger Med,2025-06-27 21:00:00,4.73,83.23
Zone Tanger Med,2025-06-27 22:00:00,4.76,86.54
Zone Tanger Med,2025-06-27 23:00:00,4.72,81.37
Zone Tanger Med,2025-06-28 00:00:00,4.48,81.6
Zone Tanger Med,2025-06-28 01:00:00,5.32,81.42
Zone Tanger Med,2025-06-28 02:00:00,4.98,80.06
Zone Tanger Med,2025-06-28 03:00:00,4.39,80.82
Zone Tanger Med,2025-06-28 04:00:00,4.59,79.4
Zone Tanger Med,2025-06-28 05:00:00,4.52,76.27
Zone Tanger Med,2025-06-28 06:00:00,5.43,80.55
Zone Tanger Med,2025-06-28 07:00:00,5.15,82.06
Zone Tanger Med,2025-06-28 08:00:00,4.82,83.58
Zone Tanger Med,2025-06-28 09:00:00,5.55,80.56
Zone Tanger Med,2025-06-28 10:00:00,5.45,80.59
Zone Tanger Med,2025-06-28 11:00:00,4.78,84.58
Zone Tanger Med,2025-06-28 12:00:00,4.71,78.67
Zone Tanger Med,2025-06-28 13:00:00,4.73,81.59
Zone Tanger Med,2025-06-28 14:00:00,4.49,84.39
Zone Tanger Med,2025-06-28 15:00:00,5.57,80.23
Zone Tanger Med,2025-06-28 16:00:00,4.47,78.17
Zone Tanger Med,2025-06-28 17:00:00,5.22,86.27
Zone Tanger Med,2025-06-28 18:00:00,5.15,84.0
Zone Tanger Med,2025-06-28 19:00:00,4.75,84.08
Zone Tanger Med,2025-06-28 20:00:00,5.6,81.78
Zone Tanger Med,2025-06-28 21:00:00,4.25,83.6
Zone Tanger Med,2025-06-28 22:00:00,4.85,75.77
Zone Tanger Med,2025-06-28 23:00:00,4.68,80.91
Zone Tanger Med,2025-06-29 00:00:00,5.26,84.37
Zone Tanger Med,2025-06-29 01:00:00,5.02,78.51
Zone Tanger Med,2025-06-29 02:00:00,4.19,81.17
Zone Tanger Med,2025-06-29 03:00:00,5.37,82.8
Zone Tanger Med,2025-06-29 04:00:00,5.07,80.04
Zone Tanger Med,2025-06-29 05:00:00,4.47,82.02
Zone Tanger Med,2025-06-29 06:00:00,4.74,82.96
Zone Tanger Med,2025-06-29 07:00:00,4.36,82.75
Zone Tanger Med,2025-06-29 08:00:00,4.81,81.0
Zone Tanger Med,2025-06-29 09:00:00,4.94,79.93
Zone Tanger Med,2025-06-29 10:00:00,4.75,82.99
Zone Tanger Med,2025-06-29 11:00:00,4.7,82.85
Zone Tanger Med,2025-06-29 12:00:00,4.24,82.73
Zone Tanger Med,2025-06-29 13:00:00,5.02,82.29
Zone Tanger Med,2025-06-29 14:00:00,4.11,82.85
Zone Tanger Med,2025-06-29 15:00:00,4.9,84.19
Zone Tanger Med,2025-06-29 16:00:00,4.16,82.77
Zone Tanger Med,2025-06-29 17:00:00,4.91,82.24
Zone Tanger Med,2025-06-29 18:00:00,4.88,80.68
Zone Tanger Med,2025-06-29 19:00:00,5.05,85.46
Zone Tanger Med,2025-06-29 20:00:00,5.23,79.19
Zone Tanger Med,2025-06-29 21:00:00,5.31,81.49
Zone Tanger Med,2025-06-29 22:00:00,4.24,80.73
Zone Tanger Med,2025-06-29 23:00:00,4.86,77.43
Zone Tanger Med,2025-06-30 00:00:00,5.69,82.88
Zone Tanger Med,2025-06-30 01:00:00,4.94,81.49
Zone Tanger Med,2025-06-30 02:00:00,4.56,82.08
Zone Tanger Med,2025-06-30 03:00:00,4.86,81.55
Zone Tanger Med,2025-06-30 04:00:00,4.74,83.88
Zone Tanger Med,2025-06-30 05:00:00,4.42,84.2
Zone Tanger Med,2025-06-30 06:00:00,5.24,79.25
Zone Tanger Med,2025-06-30 07:00:00,5.12,86.41
Zone Tanger Med,2025-06-30 08:00:00,4.36,81.4
Zone Tanger Med,2025-06-30 09:00:00,4.85,83.47
Zone Tanger Med,2025-06-30 10:00:00,4.67,82.45
Zone Tanger Med,2025-06-30 11:00:00,4.25,82.26
Zone Tanger Med,2025-06-30 12:00:00,4.33,83.39
Zone Tanger Med,2025-06-30 13:00:00,4.39,85.3
Zone Tanger Med,2025-06-30 14:00:00,4.87,83.94
Zone Tanger Med,2025-06-30 15:00:00,4.71,81.39
Zone Tanger Med,2025-06-30 16:00:00,4.51,81.79
Zone Tanger Med,2025-06-30 17:00:00,4.74,80.59
Zone Tanger Med,2025-06-30 18:00:00,5.19,83.79
Zone Tanger Med,2025-06-30 19:00:00,5.04,83.47
